,gameId,playId,down,yardsToGo,possessionTeam,yardlineSide,absoluteYardlineNumber,passResult,prePenaltyYardsGained,num_pass_rushers,isBlitz,avg_def_speed,std_def_acc,def_players_near_los,avg_def_spacing,avg_olb_orientation,avg_olb_motion_angle,avg_ilb_orientation,avg_ilb_motion_angle,avg_mlb_orientation,avg_mlb_motion_angle,avg_lb_orientation,avg_lb_motion_angle,avg_cb_orientation,avg_cb_motion_angle,avg_ss_orientation,avg_ss_motion_angle,avg_fs_orientation,avg_fs_motion_angle,0
808,2022091801,3799,1,10,CLE,NYJ,22,,12,0.0,False,,,,,,,,,,,,,,,,,,,
809,2022100907,2567,3,2,NYJ,MIA,55,,1,0.0,False,0.6848883928324185,0.4913747013584207,10.0,9.504975985751361,84.8625,138.44223214285714,93.32022321428572,173.75933035714283,0.0,0.0,0.0,0.0,100.22056547619047,153.68199404761904,81.41553571428572,236.6132142857143,289.4707142857143,136.75321428571428,
810,2022100200,2009,1,10,NO,NO,90,C,20,11.0,True,0.7658993399210842,0.35068091477753155,11.0,8.336880669780129,85.24237623762376,132.06846534653465,88.16896039603962,187.83554455445545,0.0,0.0,0.0,0.0,134.68986798679867,224.1793399339934,101.40613861386142,267.2592079207921,118.75118811881188,236.48623762376235,
811,2022101604,2562,3,10,MIA,MIA,22,I,0,,,,,,,,,,,,,,,,,,,,,
812,2022100900,2151,3,4,NYG,GB,40,,6,0.0,False,0.7679002624671918,0.5618487972975384,11.0,7.4441498544890985,96.48248031496064,149.8127559055118,104.38755905511812,162.25326771653545,0.0,0.0,0.0,0.0,96.90863517060367,174.81188976377953,120.25748031496062,238.07472440944878,98.59496062992125,209.8629921259843,
813,2022092502,2974,3,11,KC,IND,34,I,0,0.0,False,,,,,,,,,,,,,,,,,,,
814,2022100600,3470,2,3,DEN,DEN,37,S,-7,0.0,False,0.5927666666504741,0.4993859684569246,10.0,8.330410492026342,273.99584000000004,178.77087999999998,0.0,0.0,273.9549599999999,186.66472,0.0,0.0,271.7340266666667,196.36021333333335,0.0,0.0,274.96772,176.029,
815,2022091100,4307,1,10,ATL,ATL,75,C,5,11.0,True,0.9849096387116815,0.5239865709293668,3.0,14.60374260357179,0.0,0.0,0.0,0.0,101.84337349397588,207.72156626506023,0.0,0.0,110.7055421686747,148.9841767068273,136.48518072289158,211.74879518072285,88.95024096385542,231.01112449799197,
816,2022091810,4009,1,10,DEN,DEN,48,,0,0.0,False,,,,,,,,,,,,,,,,,,,
817,2022102302,1392,1,1,ATL,CIN,11,,0,,,,,,,,,,,,,,,,,,,,,
818,2022092504,3452,1,10,MIN,DET,84,,5,11.0,True,,,,,,,,,,,,,,,,,,,
819,2022110601,1083,1,3,MIA,CHI,107,C,3,,,,,,,,,,,,,,,,,,,,,
820,2022110601,1539,2,10,CHI,MIA,28,,2,,,,,,,,,,,,,,,,,,,,,
821,2022091200,286,2,10,DEN,DEN,99,C,25,11.0,True,0.34787377450980395,0.415000779571917,8.0,8.833167162386538,82.26827205882353,147.65841911764704,99.36051470588234,130.52588235294115,86.47970588235296,155.12279411764706,0.0,0.0,90.81018382352943,163.27470588235295,79.69698529411765,189.21816176470588,87.36838235294118,230.72683823529414,
822,2022092503,2715,3,11,BUF,MIA,99,I,0,11.0,True,,,,,,,,,,,,,,,,,,,
823,2022091101,2545,2,11,CLE,CAR,94,,0,11.0,True,0.8138263888888888,0.5507309530155818,10.0,7.307582307619698,263.8601111111111,169.78119444444448,262.4639166666667,147.44166666666666,0.0,0.0,0.0,0.0,216.8871666666667,154.3815,0.0,0.0,244.6142222222222,151.24047222222225,
824,2022100600,4703,3,2,DEN,IND,16,,1,0.0,False,0.5887614677742192,0.5314723946699458,10.0,7.3611831014080735,99.22,178.84311926605503,0.0,0.0,96.38770642201834,146.97788990825688,0.0,0.0,116.08587155963303,161.808501529052,0.0,0.0,87.31981651376147,158.28311926605505,
825,2022102305,1951,2,10,IND,IND,72,I,0,,,,,,,,,,,,,,,,,,,,,
826,2022100210,1018,1,10,PIT,PIT,55,,3,0.0,False,0.7330606068697842,0.5910522043138117,9.0,10.45967680065206,269.5345454545454,291.10200000000003,283.832,237.44236363636358,0.0,0.0,0.0,0.0,270.92775757575754,199.2538787878788,263.05345454545454,94.99545454545454,0.0,0.0,
827,2022101000,969,2,1,LV,KC,11,,1,0.0,False,0.4567898550724638,0.38582305252119786,11.0,8.055787497395777,149.60478260869564,154.35104347826086,90.3168260869565,121.08573913043479,0.0,0.0,0.0,0.0,120.9927536231884,178.82660869565214,95.5664347826087,143.86982608695652,82.32904347826087,193.3266086956522,
828,2022092511,2520,1,10,SEA,ATL,58,,21,0.0,False,,,,,,,,,,,,,,,,,,,
829,2022102304,2499,1,10,NYG,NYG,35,C,6,,,,,,,,,,,,,,,,,,,,,
830,2022091200,1299,1,10,DEN,DEN,35,,-1,0.0,False,0.3006632653061224,0.2697085145208377,9.0,8.967223186500176,262.12448979591835,233.8238775510204,269.8214285714286,224.72897959183672,275.9111224489796,233.96295918367346,0.0,0.0,253.4370918367347,154.0157142857143,0.0,0.0,263.1104591836734,129.7695918367347,
831,2022110609,4104,2,10,TB,LA,78,C,4,,,,,,,,,,,,,,,,,,,,,
832,2022110600,2337,1,10,ATL,LAC,73,,6,,,,,,,,,,,,,,,,,,,,,
833,2022100906,4267,3,4,NO,NO,48,C,10,0.0,False,0.4625802469135802,0.36521653977486457,9.0,8.698511250236434,238.14537037037042,206.92811111111112,268.4793333333334,220.68148148148148,272.34844444444445,181.47725925925926,0.0,0.0,270.38049382716054,203.23720987654323,263.4068888888889,173.40496296296294,263.58229629629636,132.77385185185184,
834,2022101606,316,2,16,NYG,NYG,24,C,10,,,,,,,,,,,,,,,,,,,,,
835,2022103100,164,2,5,CIN,CIN,40,I,0,,,,,,,,,,,,,,,,,,,,,
836,2022092200,3156,3,1,CLE,PIT,96,,6,11.0,True,,,,,,,,,,,,,,,,,,,
837,2022100909,875,3,8,WAS,TEN,40,,-2,0.0,False,0.4223053892187314,0.45162140581032467,8.0,8.048716711004335,71.56898203592814,177.33766467065868,106.50544910179639,152.14568862275448,0.0,0.0,0.0,0.0,93.31870259481038,160.37121756487025,99.77065868263472,118.41041916167666,94.25838323353294,182.8755988023952,
838,2022101601,1621,1,10,NE,CLE,41,I,0,,,,,,,,,,,,,,,,,,,,,
839,2022101601,106,1,10,NE,NE,46,,3,,,,,,,,,,,,,,,,,,,,,
840,2022100910,309,3,1,CAR,CAR,35,,0,1.0,False,0.5703388278388278,0.6296754085002604,11.0,6.381530557199832,0.0,0.0,199.15291208791209,197.48906593406593,0.0,0.0,0.0,0.0,305.7433516483517,208.16664835164835,278.6240659340659,166.5767032967033,221.83538461538458,150.77978021978024,
841,2022092501,1697,1,10,CHI,CHI,66,I,0,11.0,True,,,,,,,,,,,,,,,,,,,
842,2022100900,175,1,10,GB,NYG,37,I,0,0.0,False,0.4908084576988862,0.48499918457415614,10.0,9.120561845310782,109.70089552238805,185.01380597014924,98.21343283582088,169.97783582089554,79.01022388059704,158.6757462686567,0.0,0.0,81.33973880597016,212.02029850746268,87.08940298507463,125.31888059701492,129.94798507462687,223.35276119402988,
843,2022102300,625,2,15,CLE,BAL,85,C,10,,,,,,,,,,,,,,,,,,,,,
844,2022092503,2373,1,10,BUF,BUF,41,C,8,0.0,False,,,,,,,,,,,,,,,,,,,
845,2022101603,248,3,7,IND,IND,58,C,4,,,,,,,,,,,,,,,,,,,,,
846,2022091107,697,1,19,NYJ,NYJ,78,IN,0,11.0,True,0.5640785907849487,0.3452902745682561,9.0,7.963256327190572,71.79373983739836,145.64707317073174,93.2649593495935,190.90353658536586,0.0,0.0,0.0,0.0,97.59528455284553,217.86528455284554,81.67032520325203,233.30817073170732,93.65544715447153,217.09121951219512,
847,2022091806,253,1,10,NE,NE,41,,4,0.0,False,,,,,,,,,,,,,,,,,,,
848,2022092513,466,1,10,DEN,DEN,35,,3,0.0,False,,,,,,,,,,,,,,,,,,,
849,2022101610,2554,3,7,KC,BUF,55,C,8,,,,,,,,,,,,,,,,,,,,,
850,2022103001,914,3,3,ATL,ATL,48,C,8,,,,,,,,,,,,,,,,,,,,,
851,2022110609,1925,2,3,TB,LA,54,C,9,,,,,,,,,,,,,,,,,,,,,
852,2022092900,2664,3,2,MIA,CIN,12,I,0,0.0,False,0.4605839416058394,0.4972502038136779,10.0,7.611350963662975,95.8292700729927,119.42766423357665,91.04226277372264,173.63788321167883,0.0,0.0,0.0,0.0,83.27639902676398,173.2378588807786,95.93583941605839,96.86116788321168,100.45321167883212,173.42102189781022,
853,2022100600,1659,1,10,IND,IND,25,C,10,0.0,False,0.6531249998864673,0.49525311774992303,8.0,10.20506472306694,0.0,0.0,274.575625,180.0988839285714,0.0,0.0,0.0,0.0,257.29119047619054,201.19699404761906,289.14705357142856,104.38705357142858,0.0,0.0,
854,2022100211,901,1,10,GB,NE,85,,10,0.0,False,0.5208418367346939,0.3977715123061427,9.0,7.913451254620352,274.7782653061225,219.11142857142855,281.4180102040816,184.04913265306124,0.0,0.0,0.0,0.0,254.54717687074827,214.1707482993197,0.0,0.0,266.2550510204082,168.82295918367345,
855,2022092513,3128,1,10,DEN,DEN,85,,3,11.0,True,,,,,,,,,,,,,,,,,,,
856,2022102307,2709,2,8,NYJ,NYJ,44,C,1,,,,,,,,,,,,,,,,,,,,,
857,2022101609,537,1,10,ARI,ARI,85,,2,,,,,,,,,,,,,,,,,,,,,
858,2022092600,2434,2,9,NYG,NYG,34,R,14,0.0,False,,,,,,,,,,,,,,,,,,,
859,2022091106,3050,3,3,MIA,NE,81,S,-12,11.0,True,0.7167901234720248,0.5279646920070934,10.0,7.233397354162585,0.0,0.0,283.8278703703704,181.5095061728395,0.0,0.0,0.0,0.0,241.3899074074074,190.01305555555555,0.0,0.0,253.28421296296295,149.98083333333332,
860,2022100905,1115,1,10,NE,NE,70,,-4,11.0,True,0.7728585271317829,0.6323694295439732,10.0,7.218735320913128,0.0,0.0,78.40901162790696,151.0821511627907,0.0,0.0,0.0,0.0,108.66794573643412,186.20360465116278,0.0,0.0,105.27395348837211,157.28168604651162,
861,2022091108,2799,3,3,TEN,TEN,89,I,0,11.0,True,0.765200617098606,0.6502193036354249,10.0,10.852696585845754,98.89722222222223,58.61129629629632,98.4874074074074,140.8664814814815,0.0,0.0,0.0,0.0,84.48419753086421,179.73172839506174,76.0187037037037,123.66833333333334,97.23388888888887,279.595,
862,2022100912,908,2,6,LA,LA,101,,5,0.0,False,0.4776616915422885,0.4707886315375376,9.0,7.500651326249062,98.04328358208956,155.90089552238805,108.81664179104477,175.79223880597016,0.0,0.0,0.0,0.0,109.06965174129353,188.3815671641791,0.0,0.0,91.0011567164179,212.86055970149255,
863,2022103007,637,2,11,NE,NYJ,64,I,0,,,,,,,,,,,,,,,,,,,,,
864,2022103100,1258,2,10,CLE,CIN,78,C,6,,,,,,,,,,,,,,,,,,,,,
865,2022091102,3315,2,15,SF,SF,30,,5,0.0,False,0.41855468754967057,0.455794934272031,8.0,10.50716869553513,259.30625,248.2053125,271.96734375,186.77976562499998,0.0,0.0,0.0,0.0,267.3495052083333,175.02226562499996,291.646484375,205.851796875,272.2134375,195.18015625,
866,2022102311,2901,2,7,PIT,PIT,47,C,6,,,,,,,,,,,,,,,,,,,,,
867,2022091103,2037,2,10,PIT,PIT,19,,8,0.0,False,0.5853925120776097,0.4928387780604143,10.0,8.733857269856463,264.84159420289853,175.7897101449275,264.5736956521739,207.0858695652174,0.0,0.0,0.0,0.0,273.24184782608694,162.67384057971012,264.3952898550724,136.79572463768116,264.85086956521735,162.82753623188404,
868,2022110608,1451,1,10,ARI,ARI,70,I,0,,,,,,,,,,,,,,,,,,,,,
869,2022092511,2181,1,10,ATL,ATL,45,,5,0.0,False,,,,,,,,,,,,,,,,,,,
870,2022092505,1677,1,10,NE,NE,35,C,11,0.0,False,,,,,,,,,,,,,,,,,,,
871,2022100205,2853,1,10,SEA,DET,55,I,0,0.0,False,0.5784974747474747,0.5505069132929212,9.0,7.405234842754741,83.1290909090909,161.40022727272725,96.36837121212122,206.94939393939393,0.0,0.0,0.0,0.0,114.97856060606061,193.88526515151517,0.0,0.0,80.02890151515152,204.56469696969697,
872,2022101607,2480,1,15,TB,PIT,28,C,9,,,,,,,,,,,,,,,,,,,,,
873,2022102310,1032,1,10,SF,KC,71,,12,,,,,,,,,,,,,,,,,,,,,
874,2022110609,1024,1,10,LA,LA,42,,-1,,,,,,,,,,,,,,,,,,,,,
875,2022110609,1134,2,6,TB,TB,81,I,0,,,,,,,,,,,,,,,,,,,,,
876,2022092509,1118,2,10,LAC,LAC,71,I,0,11.0,True,,,,,,,,,,,,,,,,,,,
877,2022102000,983,1,10,NO,NO,35,,5,,,,,,,,,,,,,,,,,,,,,
878,2022100211,2774,2,5,NE,GB,15,,5,1.0,False,0.7558739838437215,0.4370188775469121,11.0,5.839297684245513,89.73396341463415,171.3023780487805,98.7665243902439,227.97396341463417,0.0,0.0,0.0,0.0,116.13341463414635,209.1337195121951,114.57865853658538,228.85304878048777,71.40060975609757,251.93475609756095,
879,2022101601,2189,2,2,NE,CLE,108,I,0,,,,,,,,,,,,,,,,,,,,,
880,2022090800,1657,2,10,LA,BUF,55,I,0,0.0,False,0.43234299516908214,0.4677758610381703,9.0,9.631794109492317,124.42615942028986,173.60304347826084,85.34768115942029,140.35891304347825,78.27275362318841,96.86202898550725,0.0,0.0,84.39415458937196,172.1997342995169,79.86123188405799,197.49152173913043,78.09891304347826,180.96065217391305,
881,2022110609,1230,2,10,LA,LA,29,C,4,,,,,,,,,,,,,,,,,,,,,
882,2022102306,1210,3,1,WAS,WAS,36,,4,,,,,,,,,,,,,,,,,,,,,
883,2022100906,177,3,1,NO,SEA,56,,4,0.0,False,0.5142907801382772,0.4722934886921611,9.0,6.27820600391665,73.4193085106383,160.06521276595745,92.94393617021277,174.1786170212766,100.01904255319148,177.36393617021272,0.0,0.0,128.20409574468084,221.6669680851064,88.53063829787231,121.7089361702128,84.70936170212765,223.4924468085107,
884,2022100900,1204,2,5,GB,NYG,76,C,9,11.0,True,0.5168382352941175,0.4749109580361744,8.0,8.163528099599572,303.06147058823524,205.7029411764706,281.5991176470588,168.24029411764704,252.99284313725482,158.54490196078433,0.0,0.0,257.99313725490197,161.51563725490197,276.36156862745094,172.26470588235293,265.5671568627451,121.27990196078434,
885,2022091802,3215,2,2,DET,DET,72,C,18,11.0,True,,,,,,,,,,,,,,,,,,,
886,2022092508,961,2,6,WAS,WAS,39,S,-5,0.0,False,,,,,,,,,,,,,,,,,,,
887,2022100203,150,3,4,ARI,ARI,80,I,0,11.0,True,0.4619358974635983,0.4513066065834875,10.0,9.172462630225468,105.96358974358975,154.1791282051282,86.95653846153846,172.7606923076923,0.0,0.0,0.0,0.0,91.4248717948718,169.18476923076923,0.0,0.0,68.82707692307693,113.86453846153844,
888,2022103000,1173,3,1,DEN,DEN,81,,0,,,,,,,,,,,,,,,,,,,,,
889,2022100905,2051,2,2,DET,DET,43,,2,0.0,False,0.40902298850574703,0.37449841092674,10.0,7.742708853700447,276.22172413793106,226.34689655172411,264.4495689655172,218.16068965517238,0.0,0.0,0.0,0.0,294.7856896551724,126.37499999999999,236.37551724137933,175.2948275862069,275.6300862068965,184.81043103448278,
890,2022100209,2452,2,8,JAX,JAX,65,C,15,11.0,True,0.4635135135084793,0.49364097897920817,7.0,8.764964204940114,126.14297297297297,177.7564864864865,95.82756756756757,157.5295945945946,0.0,0.0,0.0,0.0,87.18693693693696,199.44261261261263,87.8072972972973,182.9958108108108,0.0,0.0,
891,2022101602,1432,2,4,GB,GB,80,,3,,,,,,,,,,,,,,,,,,,,,
892,2022091106,3550,2,10,MIA,NE,99,,0,11.0,True,0.1088671875,0.22440383499478136,9.0,5.643782374566857,225.723125,172.31921875,299.8030729166667,204.1682291666667,0.0,0.0,0.0,0.0,259.85249999999996,168.68296875,281.2415625,246.76437500000003,235.41859375,229.25828125,
893,2022102305,1801,1,10,TEN,TEN,38,S,-9,,,,,,,,,,,,,,,,,,,,,
894,2022101700,2524,2,10,DEN,DEN,85,,5,,,,,,,,,,,,,,,,,,,,,
895,2022102305,2564,3,4,TEN,TEN,55,C,7,,,,,,,,,,,,,,,,,,,,,
896,2022102304,3336,1,10,JAX,NYG,81,,4,,,,,,,,,,,,,,,,,,,,,
897,2022110605,2628,1,10,IND,IND,86,C,2,,,,,,,,,,,,,,,,,,,,,
898,2022100300,892,2,8,SF,LA,65,,2,11.0,True,0.3170025839793282,0.41204280486975686,7.0,8.482770718792933,228.1575968992248,200.4924031007752,266.08705426356585,162.39286821705426,0.0,0.0,0.0,0.0,276.8062015503876,83.63038759689923,249.78802325581395,166.65523255813955,0.0,0.0,
899,2022091900,1172,2,26,TEN,TEN,72,C,4,11.0,True,,,,,,,,,,,,,,,,,,,
900,2022101604,1264,1,10,MIA,MIN,45,,7,,,,,,,,,,,,,,,,,,,,,
901,2022102400,1754,2,10,NE,NE,83,C,12,,,,,,,,,,,,,,,,,,,,,
902,2022103011,728,2,7,NYG,NYG,33,I,0,,,,,,,,,,,,,,,,,,,,,
903,2022091108,3396,1,10,NYG,TEN,84,R,4,0.0,False,0.4806666666666667,0.4094271610097601,6.0,10.029963244175848,281.4493684210526,265.6652631578947,260.4203157894737,196.55147368421052,0.0,0.0,0.0,0.0,259.73284210526316,196.24952631578947,0.0,0.0,267.67564912280704,187.8040701754386,
904,2022091811,4177,1,10,ARI,ARI,85,C,8,11.0,True,,,,,,,,,,,,,,,,,,,
905,2022100906,2590,1,10,SEA,SEA,54,I,0,0.0,False,0.3363768116633097,0.3038958262469085,9.0,7.341689304844055,257.97092391304346,222.12201086956523,294.7378260869565,212.15880434782605,272.87402173913046,238.71358695652168,0.0,0.0,263.904402173913,204.3058695652174,0.0,0.0,250.7091304347826,106.64804347826086,
906,2022100911,3106,2,1,ARI,ARI,91,,-4,11.0,True,0.32700694444444445,0.5402424010870335,7.0,9.238185515568166,112.29983333333332,111.07016666666665,91.30266666666667,200.22791666666666,0.0,0.0,71.90916666666668,142.42058333333335,126.10738888888889,263.87980555555555,83.03675,166.37233333333333,0.0,0.0,
907,2022100200,3826,1,10,NO,MIN,67,,1,11.0,True,0.4544682539677218,0.4253563897452197,8.0,7.825057578189012,278.04242857142856,146.5207142857143,274.1734761904762,181.6715714285714,0.0,0.0,0.0,0.0,269.6956666666667,135.37285714285713,292.4297142857143,152.05914285714286,266.5612380952381,139.98752380952382,
908,2022102300,346,1,10,BAL,BAL,85,,4,,,,,,,,,,,,,,,,,,,,,
909,2022100207,2506,1,10,TEN,TEN,35,C,3,0.0,False,0.6704871794858899,0.4999322250998212,11.0,6.995857752350653,264.99769230769226,174.68438461538463,0.0,0.0,270.93238461538465,207.31507692307693,0.0,0.0,270.1167307692308,123.9928076923077,0.0,0.0,258.46707692307695,93.50557692307693,
910,2022100913,2454,2,9,CIN,CIN,72,C,6,11.0,True,0.646578171096885,0.4585185748668166,9.0,9.791536576008058,86.11491150442478,200.2079646017699,103.95380530973452,183.39725663716814,0.0,0.0,0.0,0.0,95.87619469026548,147.71890855457227,87.27982300884955,229.07504424778762,0.0,0.0,
911,2022091105,140,1,10,HOU,HOU,32,C,4,0.0,False,0.6106666666666666,0.49430686985188454,10.0,8.601983606472738,257.5467741935484,198.1705806451613,0.0,0.0,270.88903225806456,239.0601935483871,0.0,0.0,261.98354838709673,160.41616129032258,253.96335483870968,250.05709677419358,269.75980645161286,168.71483870967742,
912,2022100203,2739,1,10,ARI,ARI,72,,0,11.0,True,0.3614820675129456,0.4218261759410262,8.0,8.636468168209005,89.9689029535865,144.28474683544303,97.48917721518988,76.04632911392406,0.0,0.0,0.0,0.0,81.69462025316456,203.63901898734179,84.4798101265823,205.46430379746835,115.98278481012657,182.04914556962024,
913,2022100901,3600,1,10,BUF,BUF,56,I,0,0.0,False,0.5662464987126594,0.4146033201511315,10.0,8.813213083500058,261.04214285714284,188.57054621848738,253.2754201680672,153.065,0.0,0.0,0.0,0.0,231.43033613445374,112.41487394957983,0.0,0.0,187.24970588235297,122.14319327731093,
914,2022092503,600,1,10,BUF,BUF,22,,1,0.0,False,,,,,,,,,,,,,,,,,,,
915,2022103007,700,1,10,NE,NYJ,77,C,2,,,,,,,,,,,,,,,,,,,,,
916,2022103005,2730,1,10,MIN,ARI,40,,5,,,,,,,,,,,,,,,,,,,,,
917,2022103010,1606,3,12,SF,LA,98,I,0,,,,,,,,,,,,,,,,,,,,,
918,2022091900,2022,2,10,TEN,TEN,35,C,17,0.0,False,,,,,,,,,,,,,,,,,,,
919,2022103012,1982,2,10,GB,BUF,54,,27,,,,,,,,,,,,,,,,,,,,,
920,2022110610,1795,1,10,KC,KC,12,C,5,,,,,,,,,,,,,,,,,,,,,
921,2022091809,630,1,10,DAL,DAL,85,,3,11.0,True,,,,,,,,,,,,,,,,,,,
922,2022100910,2204,3,5,CAR,SF,64,C,18,0.0,False,0.45289473684210524,0.43358860390347753,10.0,10.016752586140328,0.0,0.0,265.3782706766917,191.95684210526318,0.0,0.0,0.0,0.0,257.6771177944862,253.56671679197993,208.3813533834586,120.44526315789471,232.08909774436088,210.71864661654138,
923,2022092506,2045,2,15,NYJ,NYJ,96,C,11,11.0,True,,,,,,,,,,,,,,,,,,,
924,2022091810,3549,2,7,DEN,DEN,27,C,10,0.0,False,,,,,,,,,,,,,,,,,,,
925,2022101611,1434,3,9,DAL,DAL,36,IN,0,,,,,,,,,,,,,,,,,,,,,
926,2022091101,1879,1,10,CLE,CLE,50,I,0,0.0,False,0.5117639902478351,0.44936054086018223,10.0,7.073749548936702,210.2477372262774,196.15255474452556,169.97043795620436,188.41350364963506,0.0,0.0,0.0,0.0,213.60627737226275,117.76098540145988,0.0,0.0,228.01710462287105,153.3903406326034,
927,2022100904,934,1,10,CHI,CHI,96,,-1,11.0,True,0.6363215488215489,0.4184237366356124,8.0,9.6819319867401,85.8889898989899,156.2987878787879,81.37464646464646,151.69934343434343,0.0,0.0,0.0,0.0,124.48363636363638,236.60373737373737,108.66969696969699,187.27212121212125,123.96757575757577,273.92707070707075,
928,2022091101,3961,3,11,CAR,CLE,95,,-1,11.0,True,0.5847045454545454,0.4118588930413446,9.0,9.36316700680771,226.2217272727273,219.89913636363636,0.0,0.0,248.54118181818185,197.2813636363636,0.0,0.0,260.2519696969697,211.80115151515153,241.99922727272727,132.6004090909091,0.0,0.0,
929,2022102308,569,2,16,LV,LV,87,S,-5,,,,,,,,,,,,,,,,,,,,,
930,2022101609,4060,2,19,SEA,SEA,73,,0,,,,,,,,,,,,,,,,,,,,,
931,2022102303,2419,2,2,DET,DET,51,,4,,,,,,,,,,,,,,,,,,,,,
932,2022100913,3386,1,10,CIN,CIN,57,,4,0.0,False,0.7451909722222223,0.5559597730480852,9.0,9.071973210530233,257.9138194444444,241.29048611111114,266.1504513888889,217.29364583333333,0.0,0.0,0.0,0.0,269.3525,219.09784722222224,276.445,144.63430555555558,0.0,0.0,
933,2022103004,3252,2,9,HOU,TEN,63,I,0,,,,,,,,,,,,,,,,,,,,,
934,2022100210,4288,1,10,PIT,PIT,35,C,27,0.0,False,0.39565315315315314,0.43540625093088137,5.0,15.549962311248809,248.20418918918915,194.82486486486488,270.43594594594595,180.72054054054053,0.0,0.0,0.0,0.0,266.7946846846846,85.89036036036035,276.87914414414416,150.3751801801802,0.0,0.0,
935,2022091106,2191,2,10,NE,MIA,87,C,15,11.0,True,0.7420026881401478,0.592671205504936,9.0,8.662508146215204,278.5847580645162,200.22362903225806,269.57491935483864,173.3802419354839,0.0,0.0,0.0,0.0,253.48986559139783,176.10862903225808,176.4476612903226,123.3183870967742,80.20822580645161,213.37379032258067,
936,2022100201,2513,1,10,ATL,ATL,74,,14,11.0,True,0.6726271189095736,0.40056816248792,10.0,7.68199168548125,75.12254237288136,175.31406779661017,0.0,0.0,97.26211864406781,221.8526271186441,0.0,0.0,62.88639830508475,260.89326271186445,89.72025423728813,250.23593220338984,0.0,0.0,
937,2022102309,3456,1,10,SEA,,60,,3,,,,,,,,,,,,,,,,,,,,,
938,2022092200,1456,1,10,PIT,CLE,37,,1,1.0,False,,,,,,,,,,,,,,,,,,,
939,2022091800,253,1,10,MIA,BAL,43,,4,0.0,False,,,,,,,,,,,,,,,,,,,
940,2022102307,2884,1,10,NYJ,NYJ,24,C,8,,,,,,,,,,,,,,,,,,,,,
941,2022101601,2272,1,10,CLE,CLE,85,,-2,,,,,,,,,,,,,,,,,,,,,
942,2022103007,3947,1,2,NYJ,NE,108,S,-7,,,,,,,,,,,,,,,,,,,,,
943,2022092600,4008,1,10,NYG,NYG,101,C,12,11.0,True,,,,,,,,,,,,,,,,,,,
944,2022103100,285,1,10,CIN,CLE,83,IN,0,,,,,,,,,,,,,,,,,,,,,
945,2022110700,3707,2,5,BAL,NO,59,,4,,,,,,,,,,,,,,,,,,,,,
946,2022101604,975,1,10,MIA,MIA,82,,2,,,,,,,,,,,,,,,,,,,,,
947,2022091107,2551,2,8,NYJ,NYJ,77,,6,11.0,True,0.6623015873105309,0.4053968006917873,9.0,8.466959952179755,90.9151984126984,124.41837301587302,78.27904761904763,180.8604761904762,0.0,0.0,0.0,0.0,76.40113095238095,157.50416666666666,100.4625,293.00083333333333,129.95083333333332,169.7389285714286,
948,2022101611,1197,1,10,PHI,DAL,44,I,0,,,,,,,,,,,,,,,,,,,,,
949,2022100910,2153,1,10,CAR,CAR,59,,5,0.0,False,0.7447852233958613,0.6819364974821739,8.0,9.297003061074141,263.7753608247423,204.38061855670105,254.63634020618557,190.25159793814433,0.0,0.0,0.0,0.0,268.064587628866,212.96134020618555,240.59432989690723,202.54494845360824,281.32577319587637,102.38505154639174,
950,2022100200,372,1,5,MIN,NO,105,,0,11.0,True,0.4481997453529416,0.4905746175989114,10.0,5.835182739251561,266.57545801526726,209.2503816793893,0.0,0.0,274.9284732824427,236.58374045801528,0.0,0.0,268.85185114503815,195.2426526717557,0.0,0.0,256.5471755725191,199.92717557251905,
951,2022100213,3913,3,1,KC,KC,76,,2,11.0,True,0.5273009950248756,0.46460564899215323,9.0,6.793889844211619,101.60738805970149,190.1734328358209,124.45664179104479,146.51365671641793,0.0,0.0,0.0,0.0,110.89858208955224,211.69925373134328,0.0,0.0,112.67089552238804,228.20014925373135,
952,2022092503,3479,2,12,BUF,MIA,53,C,9,0.0,False,,,,,,,,,,,,,,,,,,,
953,2022101606,2544,3,4,NYG,NYG,66,C,7,,,,,,,,,,,,,,,,,,,,,
954,2022103011,2104,1,10,NYG,NYG,85,,2,,,,,,,,,,,,,,,,,,,,,
955,2022091104,689,1,15,PHI,PHI,23,C,10,0.0,False,0.7444623655913979,0.4792066333809833,9.0,8.942278000034744,0.0,0.0,281.7172177419355,203.3954435483871,0.0,0.0,0.0,0.0,255.67879032258068,157.54088709677418,0.0,0.0,264.5223790322581,85.29939516129032,
956,2022091807,533,1,9,LA,ATL,101,,3,0.0,False,,,,,,,,,,,,,,,,,,,
957,2022101610,1448,2,3,BUF,KC,107,I,0,,,,,,,,,,,,,,,,,,,,,
958,2022091110,913,1,10,ARI,KC,45,C,4,0.0,False,0.45745295691233806,0.47213632811520784,8.0,11.025001597446229,93.79645161290323,125.61600806451612,87.20782258064516,155.37040322580643,0.0,0.0,0.0,0.0,97.46594086021506,132.90333333333334,71.82919354838711,198.09806451612906,61.52669354838711,173.4240322580645,
959,2022110608,949,1,10,SEA,ARI,98,,8,,,,,,,,,,,,,,,,,,,,,
960,2022091809,2487,2,6,CIN,DAL,36,,2,0.0,False,,,,,,,,,,,,,,,,,,,
